Road_System,City,Longitude Crash,Latitude Crash,Severity,Nearest Traffic Sign Distance,Nearest Traffic Sign Latitude,Nearest Traffic Sign Longitude,Nearest Traffic Sign Maxspeed
State Highway,BOULDER,40.01458151,-105.2502289,Evident Non-Incapacitating (B),0.028770681932902987,-105.2482892,40.0079069,25 mph
State Highway,BOULDER,40.01464051,-105.2585309,No Injury (PDO),0.0022201837983966926,-105.2585776,40.0138942,35 mph
State Highway,BOULDER,40.01453851,-105.2409119,Possible/Complaint of Injury (C,0.008052706051686715,-105.2406442,40.0119458,45 mph
State Highway,BOULDER,40.01466551,-105.2348059,No Injury (PDO),0.04172746843158449,-105.2346157,40.000244,35 mph
State Highway,BOULDER,40.01458651,-105.2537699,"Evident, Incapacitating (A)",0.04256973279233639,-105.2545093,40.0001446,35 mph
State Highway,BOULDER,40.01459851,-105.2255799,Possible/Complaint of Injury (C,0.041568604197581745,-105.2258201,40.0002346,35 mph
State Highway,BOULDER,40.01459851,-105.2255799,No Injury (PDO),0.041568604197581745,-105.2258201,40.0002346,35 mph
State Highway,BOULDER,40.01457251,-105.2537729,Possible/Complaint of Injury (C,0.04252368057853928,-105.2545093,40.0001446,35 mph
State Highway,BOULDER,40.01453851,-105.2409119,No Injury (PDO),0.008052706051686715,-105.2406442,40.0119458,45 mph
State Highway,BOULDER,40.01453851,-105.2409119,Evident Non-Incapacitating (B),0.008052706051686715,-105.2406442,40.0119458,45 mph
State Highway,BOULDER,40.01456251,-105.2066009,No Injury (PDO),0.09730534703197155,-105.2113075,39.9860021,45 mph
State Highway,BOULDER,40.01456251,-105.2066009,No Injury (PDO),0.09730534703197155,-105.2113075,39.9860021,45 mph
State Highway,BOULDER,40.01459851,-105.2255799,No Injury (PDO),0.041568604197581745,-105.2258201,40.0002346,35 mph
State Highway,BOULDER,40.01457251,-105.2537729,No Injury (PDO),0.04252368057853928,-105.2545093,40.0001446,35 mph
State Highway,BOULDER,40.01459851,-105.2255799,No Injury (PDO),0.041568604197581745,-105.2258201,40.0002346,35 mph
State Highway,BOULDER,40.01464051,-105.2585309,No Injury (PDO),0.0022201837983966926,-105.2585776,40.0138942,35 mph
State Highway,BOULDER,40.01453851,-105.2409119,Evident Non-Incapacitating (B),0.008052706051686715,-105.2406442,40.0119458,45 mph
State Highway,BOULDER,40.01466551,-105.2348059,No Injury (PDO),0.04172746843158449,-105.2346157,40.000244,35 mph
State Highway,BOULDER,40.01466751,-105.2132169,No Injury (PDO),0.028209168983552364,-105.2157792,40.0142095,20 mph
State Highway,BOULDER,40.01459851,-105.2255799,No Injury (PDO),0.041568604197581745,-105.2258201,40.0002346,35 mph
State Highway,BOULDER,40.01457251,-105.2537729,Evident Non-Incapacitating (B),0.04252368057853928,-105.2545093,40.0001446,35 mph
State Highway,BOULDER,40.01466551,-105.2348059,Possible/Complaint of Injury (C,0.04172746843158449,-105.2346157,40.000244,35 mph
State Highway,BOULDER,40.01459651,-105.2281839,Evident Non-Incapacitating (B),0.04895438101936192,-105.2258201,40.0002346,35 mph
State Highway,BOULDER,40.01464051,-105.2585309,No Injury (PDO),0.0022201837983966926,-105.2585776,40.0138942,35 mph
State Highway,BOULDER,40.01453851,-105.2409119,Evident Non-Incapacitating (B),0.008052706051686715,-105.2406442,40.0119458,45 mph
State Highway,BOULDER,40.01459651,-105.2281839,No Injury (PDO),0.04895438101936192,-105.2258201,40.0002346,35 mph
State Highway,BOULDER,40.01463151,-105.2320309,No Injury (PDO),0.050362042164390455,-105.2346157,40.000244,35 mph
State Highway,BOULDER,40.01456551,-105.2561769,No Injury (PDO),0.02245277718187643,-105.2582011,40.0155785,35 mph
State Highway,BOULDER,40.01474651,-105.2281399,"Evident, Incapacitating (A)",0.04906868578236292,-105.2258201,40.0002346,35 mph
State Highway,BOULDER,40.01453851,-105.2409119,No Injury (PDO),0.008052706051686715,-105.2406442,40.0119458,45 mph
State Highway,BOULDER,40.01464051,-105.2585309,Possible/Complaint of Injury (C,0.0022201837983966926,-105.2585776,40.0138942,35 mph
State Highway,BOULDER,40.01451951,-105.2466479,No Injury (PDO),0.020558745001631285,-105.2479324,40.0093547,35 mph
State Highway,BOULDER,40.01453851,-105.2409119,No Injury (PDO),0.008052706051686715,-105.2406442,40.0119458,45 mph
State Highway,BOULDER,40.01458151,-105.2502289,No Injury (PDO),0.028770681932902987,-105.2482892,40.0079069,25 mph
State Highway,BOULDER,40.01466751,-105.2132169,No Injury (PDO),0.028209168983552364,-105.2157792,40.0142095,20 mph
State Highway,BOULDER,40.01458351,-105.2497399,No Injury (PDO),0.02497685656313349,-105.2479324,40.0093547,35 mph
State Highway,BOULDER,40.01466751,-105.2132169,Possible/Complaint of Injury (C,0.028209168983552364,-105.2157792,40.0142095,20 mph
State Highway,BOULDER,40.01464051,-105.2585309,No Injury (PDO),0.0022201837983966926,-105.2585776,40.0138942,35 mph
State Highway,UNINCORPORATED,40.01459652,-105.1365799,No Injury (PDO),0.23440614924290645,-105.1484909,39.9469278,65 mph
State Highway,UNINCORPORATED,40.01465252,-105.1401939,No Injury (PDO),0.21490757146605183,-105.1484909,39.9469278,65 mph
State Highway,UNINCORPORATED,40.01481352,-105.1037749,No Injury (PDO),0.11250187394822601,-105.0990139,39.9800586,15 mph
State Highway,BOULDER,40.01454651,-105.2407469,No Injury (PDO),0.007602723245762867,-105.2406442,40.0119458,45 mph
State Highway,LAFAYETTE,40.01463952,-105.1313219,No Injury (PDO),0.27105963160958313,-105.1484909,39.9469278,65 mph
State Highway,UNINCORPORATED,40.01495852,-105.1031559,No Injury (PDO),0.10987579309768986,-105.0990139,39.9800586,15 mph
State Highway,LAFAYETTE,40.01500552,-105.1029839,No Injury (PDO),0.10922812453550951,-105.0990139,39.9800586,15 mph
State Highway,LAFAYETTE,40.01473152,-105.1125469,No Injury (PDO),0.1545040186031993,-105.1094574,39.9621577,35 mph
State Highway,LAFAYETTE,40.01500552,-105.1029839,No Injury (PDO),0.10922812453550951,-105.0990139,39.9800586,15 mph
State Highway,LAFAYETTE,40.01463952,-105.1311159,No Injury (PDO),0.27264157775594133,-105.1484909,39.9469278,65 mph
State Highway,BOULDER,40.01456251,-105.2066009,No Injury (PDO),0.09730534703197155,-105.2113075,39.9860021,45 mph
State Highway,LAFAYETTE,40.01500552,-105.1029839,No Injury (PDO),0.10922812453550951,-105.0990139,39.9800586,15 mph
State Highway,UNINCORPORATED,40.01475852,-105.1046609,No Injury (PDO),0.11722251124200955,-105.0990139,39.9800586,15 mph
State Highway,LAFAYETTE,40.01470152,-105.1193839,Evident Non-Incapacitating (B),0.18605912876332062,-105.1094574,39.9621577,35 mph
State Highway,LAFAYETTE,40.01463952,-105.1311159,No Injury (PDO),0.27264157775594133,-105.1484909,39.9469278,65 mph
State Highway,LAFAYETTE,40.01471152,-105.1174409,Evident Non-Incapacitating (B),0.17439960509478117,-105.1094574,39.9621577,35 mph
State Highway,LAFAYETTE,40.01500552,-105.1029839,No Injury (PDO),0.10922812453550951,-105.0990139,39.9800586,15 mph
State Highway,LAFAYETTE,40.01500552,-105.1029839,No Injury (PDO),0.10922812453550951,-105.0990139,39.9800586,15 mph
State Highway,LAFAYETTE,40.01463952,-105.1311159,Evident Non-Incapacitating (B),0.27264157775594133,-105.1484909,39.9469278,65 mph
State Highway,UNINCORPORATED,40.01482652,-105.1073099,No Injury (PDO),0.13508691489943342,-105.0990139,39.9800586,15 mph
State Highway,LAFAYETTE,40.01463952,-105.1311159,No Injury (PDO),0.27264157775594133,-105.1484909,39.9469278,65 mph
State Highway,LAFAYETTE,40.01465552,-105.1280689,No Injury (PDO),0.2540983945761721,-105.1094574,39.9621577,35 mph
State Highway,LAFAYETTE,40.01500552,-105.1029839,No Injury (PDO),0.10922812453550951,-105.0990139,39.9800586,15 mph
State Highway,LAFAYETTE,40.01464352,-105.1340639,No Injury (PDO),0.25101154781617796,-105.1484909,39.9469278,65 mph
State Highway,LAFAYETTE,40.01500552,-105.1029839,No Injury (PDO),0.10922812453550951,-105.0990139,39.9800586,15 mph
State Highway,BOULDER,39.99267051,-105.2583219,No Injury (PDO),0.02417453942215321,-105.2574573,40.0003504,35 mph
State Highway,BOULDER,40.00010351,-105.2327169,No Injury (PDO),0.02088547130418168,-105.2346157,40.000244,35 mph
State Highway,BOULDER,40.00031051,-105.2609059,Evident Non-Incapacitating (B),0.0022492909071965333,-105.261109,40.0002187,35 mph
State Highway,LAFAYETTE,40.00026352,-105.0605909,No Injury (PDO),0.026955251265682382,-105.0625758,40.0057976,40 mph
State Highway,BOULDER,40.00010351,-105.2327169,Evident Non-Incapacitating (B),0.02088547130418168,-105.2346157,40.000244,35 mph
State Highway,BOULDER,40.00032151,-105.2599599,No Injury (PDO),0.00738768604288069,-105.2606297,40.0005172,30 mph
State Highway,BOULDER,40.00009351,-105.2633819,No Injury (PDO),0.00882740762826671,-105.2626933,39.9985266,40 mph
State Highway,BOULDER,40.00031851,-105.2607189,No Injury (PDO),0.0011371179023634973,-105.2606297,40.0005172,30 mph
State Highway,BOULDER,40.00031551,-105.2594069,Possible/Complaint of Injury (C,0.009828351474433809,-105.2586474,40.0021053,40 mph
State Highway,BOULDER,40.00030251,-105.2592039,Possible/Complaint of Injury (C,0.008042312155290955,-105.2586474,40.0021053,40 mph
State Highway,BOULDER,40.00024051,-105.2618329,Possible/Complaint of Injury (C,0.007961139507186682,-105.261109,40.0002187,35 mph
State Highway,BOULDER,40.00013251,-105.2635729,Evident Non-Incapacitating (B),0.010732420266584407,-105.2626933,39.9985266,40 mph
State Highway,BOULDER,40.00013251,-105.2635729,No Injury (PDO),0.010732420266584407,-105.2626933,39.9985266,40 mph
State Highway,BOULDER,40.00013251,-105.2635729,No Injury (PDO),0.010732420266584407,-105.2626933,39.9985266,40 mph
State Highway,LAFAYETTE,40.00020052,-105.1028099,Possible/Complaint of Injury (C,0.07122305122769804,-105.0990139,39.9800586,15 mph
State Highway,BOULDER,40.00032251,-105.2601289,No Injury (PDO),0.005536165331277182,-105.2606297,40.0005172,30 mph
State Highway,LAFAYETTE,40.00020052,-105.1028099,No Injury (PDO),0.07122305122769804,-105.0990139,39.9800586,15 mph
State Highway,BOULDER,40.00032251,-105.2601289,No Injury (PDO),0.005536165331277182,-105.2606297,40.0005172,30 mph
State Highway,BOULDER,40.00017651,-105.2636099,"Evident, Incapacitating (A)",0.011154510077602653,-105.2626933,39.9985266,40 mph
State Highway,LAFAYETTE,40.00030752,-105.1310789,No Injury (PDO),0.24530004269578984,-105.1484909,39.9469278,65 mph
State Highway,BOULDER,40.00032251,-105.2601289,Evident Non-Incapacitating (B),0.005536165331277182,-105.2606297,40.0005172,30 mph
State Highway,LAFAYETTE,40.00016552,-105.1028119,No Injury (PDO),0.07115474202598755,-105.0990139,39.9800586,15 mph
State Highway,BOULDER,40.00032251,-105.2601289,No Injury (PDO),0.005536165331277182,-105.2606297,40.0005172,30 mph
State Highway,BOULDER,40.00013251,-105.2635729,Evident Non-Incapacitating (B),0.010732420266584407,-105.2626933,39.9985266,40 mph
State Highway,BOULDER,40.00010351,-105.2327169,Possible/Complaint of Injury (C,0.02088547130418168,-105.2346157,40.000244,35 mph
State Highway,BOULDER,40.00032251,-105.2584339,No Injury (PDO),0.005013172798024814,-105.2584759,40.0020473,40 mph
State Highway,BOULDER,40.00032251,-105.2601289,No Injury (PDO),0.005536165331277182,-105.2606297,40.0005172,30 mph
State Highway,BOULDER,40.00010351,-105.2327169,No Injury (PDO),0.02088547130418168,-105.2346157,40.000244,35 mph
State Highway,BOULDER,40.00032251,-105.2601289,No Injury (PDO),0.005536165331277182,-105.2606297,40.0005172,30 mph
State Highway,BOULDER,40.00021951,-105.2579769,No Injury (PDO),0.0057266985866460006,-105.2574573,40.0003504,35 mph
State Highway,BOULDER,40.03658451,-105.2584559,No Injury (PDO),0.003225641083128598,-105.2586385,40.0357123,35 mph
State Highway,BOULDER,40.37717254,-105.512107,No Injury (PDO),0.46072476335104146,-105.5328923,40.2412509,40 mph
State Highway,LAFAYETTE,40.00026352,-105.0607749,No Injury (PDO),0.025344507656647808,-105.0625758,40.0057976,40 mph
State Highway,LAFAYETTE,40.00024452,-105.0744339,No Injury (PDO),0.002875131219340753,-105.0743945,40.0012383,40 mph
State Highway,LAFAYETTE,40.00025252,-105.0690969,No Injury (PDO),0.011705313122723545,-105.0680327,40.0003295,45 mph
State Highway,LAFAYETTE,40.00026352,-105.0605909,No Injury (PDO),0.026955251265682382,-105.0625758,40.0057976,40 mph
State Highway,BOULDER,40.00032151,-105.2599599,No Injury (PDO),0.00738768604288069,-105.2606297,40.0005172,30 mph
State Highway,LAFAYETTE,40.00021652,-105.0931789,No Injury (PDO),0.08440506104584701,-105.0876036,39.9799555,15 mph
State Highway,LAFAYETTE,40.00020452,-105.1006539,No Injury (PDO),0.06046631688790509,-105.0990139,39.9800586,15 mph
State Highway,LAFAYETTE,40.00026352,-105.0607749,No Injury (PDO),0.025344507656647808,-105.0625758,40.0057976,40 mph
State Highway,LAFAYETTE,40.00030752,-105.1310789,No Injury (PDO),0.24530004269578984,-105.1484909,39.9469278,65 mph
State Highway,LAFAYETTE,40.00020452,-105.1004669,No Injury (PDO),0.05988476617334455,-105.0990139,39.9800586,15 mph
State Highway,LAFAYETTE,40.00020052,-105.1028099,Possible/Complaint of Injury (C,0.07122305122769804,-105.0990139,39.9800586,15 mph
State Highway,LAFAYETTE,40.00020052,-105.1028099,Possible/Complaint of Injury (C,0.07122305122769804,-105.0990139,39.9800586,15 mph
State Highway,LAFAYETTE,40.00030752,-105.1310789,No Injury (PDO),0.24530004269578984,-105.1484909,39.9469278,65 mph
State Highway,LAFAYETTE,40.00020052,-105.1028099,No Injury (PDO),0.07122305122769804,-105.0990139,39.9800586,15 mph
State Highway,LAFAYETTE,40.00020052,-105.1028099,No Injury (PDO),0.07122305122769804,-105.0990139,39.9800586,15 mph
State Highway,LAFAYETTE,40.00020052,-105.1028099,Evident Non-Incapacitating (B),0.07122305122769804,-105.0990139,39.9800586,15 mph
State Highway,LAFAYETTE,40.00030752,-105.1310789,No Injury (PDO),0.24530004269578984,-105.1484909,39.9469278,65 mph
State Highway,LAFAYETTE,40.00020052,-105.1028099,No Injury (PDO),0.07122305122769804,-105.0990139,39.9800586,15 mph
State Highway,LAFAYETTE,40.00020052,-105.1028099,No Injury (PDO),0.07122305122769804,-105.0990139,39.9800586,15 mph
State Highway,LAFAYETTE,40.00020052,-105.1028099,No Injury (PDO),0.07122305122769804,-105.0990139,39.9800586,15 mph
State Highway,LAFAYETTE,40.00020052,-105.1028099,No Injury (PDO),0.07122305122769804,-105.0990139,39.9800586,15 mph
State Highway,LAFAYETTE,40.00030752,-105.1310789,No Injury (PDO),0.24530004269578984,-105.1484909,39.9469278,65 mph
State Highway,LAFAYETTE,40.00020052,-105.1028099,No Injury (PDO),0.07122305122769804,-105.0990139,39.9800586,15 mph
State Highway,LAFAYETTE,40.00030752,-105.1310789,No Injury (PDO),0.24530004269578984,-105.1484909,39.9469278,65 mph
State Highway,BOULDER,40.01582751,-105.2792739,Possible/Complaint of Injury (C,0.046308260148870045,-105.2798845,40.0000175,25 mph
State Highway,BOULDER,40.00348151,-105.2676859,No Injury (PDO),0.01437747822997335,-105.2686563,40.0001546,25 mph
State Highway,BOULDER,39.97621851,-105.2413689,No Injury (PDO),0.04082337064871223,-105.2377903,39.9724645,40 mph
State Highway,BOULDER,39.98567851,-105.2498979,PDO,0.03771613854364082,-105.2518225,39.9964701,55 mph
State Highway,BOULDER,39.98083851,-105.2456259,No Injury (PDO),0.055680983555220415,-105.245108,39.9999926,40 mph
State Highway,BOULDER,40.01301151,-105.2782409,No Injury (PDO),0.04107512264669827,-105.2766757,40.0001411,25 mph
State Highway,BOULDER,39.99534451,-105.2602129,No Injury (PDO),0.015658469138785054,-105.2606297,40.0005172,30 mph
State Highway,BOULDER,40.00354751,-105.2678219,No Injury (PDO),0.01344423639120493,-105.2686563,40.0001546,25 mph
State Highway,BOULDER,40.01060051,-105.2769189,No Injury (PDO),0.03042470356678835,-105.2766757,40.0001411,25 mph
State Highway,BOULDER,40.01576751,-105.2791869,No Injury (PDO),0.04628502599456075,-105.2798845,40.0000175,25 mph
State Highway,BOULDER,40.01448951,-105.2787519,No Injury (PDO),0.04375091537683499,-105.2798845,40.0000175,25 mph
State Highway,BOULDER,40.00041051,-105.2637539,No Injury (PDO),0.012875842519313231,-105.2626933,39.9985266,40 mph
State Highway,BOULDER,40.01007051,-105.2765759,No Injury (PDO),0.028791817850249746,-105.2766757,40.0001411,25 mph
State Highway,BOULDER,40.00041051,-105.2637539,No Injury (PDO),0.012875842519313231,-105.2626933,39.9985266,40 mph
State Highway,BOULDER,39.98531951,-105.2496019,No Injury (PDO),0.04045731936237965,-105.2518225,39.9964701,55 mph
State Highway,BOULDER,40.00571851,-105.2717709,Possible/Complaint of Injury (C,0.017650097702585445,-105.2724261,40.0001562,25 mph
State Highway,BOULDER,40.00056451,-105.2638609,Evident Non-Incapacitating (B),0.014130941826332013,-105.2626933,39.9985266,40 mph
State Highway,BOULDER,40.00056451,-105.2638609,No Injury (PDO),0.014130941826332013,-105.2626933,39.9985266,40 mph
State Highway,BOULDER,39.98592051,-105.2500989,Possible/Complaint of Injury (C,0.03592517598760047,-105.2518225,39.9964701,55 mph
State Highway,BOULDER,40.01007051,-105.2765759,No Injury (PDO),0.028791817850249746,-105.2766757,40.0001411,25 mph
State Highway,BOULDER,40.01557151,-105.2791199,Possible/Complaint of Injury (C,0.04585423590958203,-105.2798845,40.0000175,25 mph
State Highway,BOULDER,40.01246951,-105.2779469,No Injury (PDO),0.038361584644454945,-105.2766757,40.0001411,25 mph
State Highway,BOULDER,40.00589051,-105.2720729,Possible/Complaint of Injury (C,0.017058856992751927,-105.2724261,40.0001562,25 mph
State Highway,BOULDER,39.98508351,-105.2493909,PDO,0.0424264389800646,-105.2518225,39.9964701,55 mph
State Highway,BOULDER,40.00391651,-105.2685409,No Injury (PDO),0.010968370298401312,-105.2686563,40.0001546,25 mph
State Highway,BOULDER,39.98496851,-105.2492909,No Injury (PDO),0.04338254730932735,-105.2518225,39.9964701,55 mph
State Highway,BOULDER,40.00391651,-105.2685409,No Injury (PDO),0.010968370298401312,-105.2686563,40.0001546,25 mph
State Highway,BOULDER,40.01537651,-105.2790539,No Injury (PDO),0.045439045833236595,-105.2798845,40.0000175,25 mph
State Highway,BOULDER,40.00898751,-105.2758459,No Injury (PDO),0.027045960079385485,-105.276522,40.0000128,25 mph
State Highway,BOULDER,40.00013251,-105.2635729,No Injury (PDO),0.010732420266584407,-105.2626933,39.9985266,40 mph
State Highway,BOULDER,40.00443051,-105.2694979,Evident Non-Incapacitating (B),0.015460104265964378,-105.2686563,40.0001546,25 mph
State Highway,BOULDER,39.98414851,-105.2485559,No Injury (PDO),0.050555149642122515,-105.2467201,40.0001742,40 mph
State Highway,BOULDER,39.98414851,-105.2485559,No Injury (PDO),0.050555149642122515,-105.2467201,40.0001742,40 mph
State Highway,BOULDER,40.00196251,-105.2648949,Evident Non-Incapacitating (B),0.007559991467205439,-105.2653919,40.0001586,25 mph
State Highway,BOULDER,40.00342951,-105.2675269,Evident Non-Incapacitating (B),0.015627204271070803,-105.2686563,40.0001546,25 mph
